Time,Open,High,Low,Last,Change,%Chg,Volume
04/09/2021,351.92,355.08,348.23,352.85,-1.19,-0.34%,913900
04/08/2021,354,354.27,348.42,354.04,6,+1.72%,1124900
04/07/2021,347.71,352.7,343.68,348.04,1.44,+0.42%,985500
04/06/2021,353.12,353.8,340.56,346.6,-8.48,-2.39%,1690400
04/05/2021,349.05,359.69,346.07,355.08,7.79,+2.24%,1496100
04/01/2021,337,347.79,337,347.29,16.89,+5.11%,1885700
03/31/2021,321.75,333.3,321.17,330.4,13.33,+4.20%,1811800
03/30/2021,312.81,318.51,311.69,317.07,2.76,+0.88%,924000
03/29/2021,317.73,317.85,306.88,314.31,-5.63,-1.76%,1428400
03/26/2021,298.71,320.25,298.71,319.94,20.53,+6.86%,1650700
03/25/2021,291.64,301,286.94,299.41,1.52,+0.51%,1187900
03/24/2021,310.5,317,297.55,297.89,0.83,+0.28%,1669200
03/23/2021,306.51,307.48,296.11,297.06,-8.3,-2.72%,1766300
03/22/2021,300,308.13,298.306,305.36,12.48,+4.26%,1819900
03/19/2021,287.97,297.24,284.49,292.88,4.14,+1.43%,3220700
03/18/2021,298.3,299.75,287.78,288.74,-16.65,-5.45%,2041100
03/17/2021,296.18,309.91,291.12,305.39,3.44,+1.14%,1906300
03/16/2021,299.72,305.9605,298.88,301.95,2.99,+1.00%,1544100
03/15/2021,293.47,299.32,291.42,298.96,4.69,+1.59%,1321900
03/12/2021,288.87,294.78,285.97,294.27,-2.09,-0.71%,1298400
03/11/2021,294.05,301.9691,290,296.36,12.91,+4.55%,1709600
03/10/2021,298.18,300.375,282.73,283.45,-10.65,-3.62%,1688200
03/09/2021,283.63,296.29,282.29,294.1,20.06,+7.32%,1944100
03/08/2021,291.01,293.83,273.24,274.04,-21.83,-7.38%,2182400
03/05/2021,292.69,297.25,278.18,295.87,8.25,+2.87%,1631300
03/04/2021,302.18,306.26,282.33,287.62,-16.19,-5.33%,1655300
03/03/2021,310.49,315.06,303.53,303.81,-6.01,-1.94%,1155300
03/02/2021,325.88,326.68,309.65,309.82,-16.17,-4.96%,1176100
03/01/2021,316.02,326.4,315.01,325.99,14.76,+4.74%,1293900
02/26/2021,309.58,314.7331,303.17,311.23,6.44,+2.11%,1316200
02/25/2021,322.69,326.35,302.48,304.79,-23.64,-7.20%,1528200
02/24/2021,313.84,328.73,310.08,328.43,9.65,+3.03%,1170300
02/23/2021,304.98,321.47,303.67,318.78,2.62,+0.83%,1745800
02/22/2021,325,326.98,313.85,316.16,-14.51,-4.39%,1123100
02/19/2021,330.62,338,327.99,330.67,5.51,+1.69%,1512400
02/18/2021,326.1,328,321.135,325.16,-5.14,-1.56%,1005800
02/17/2021,332.13,334.7,323.37,330.3,-6.88,-2.04%,1063000
02/16/2021,332.5,342.21,332.5,337.18,5.37,+1.62%,1395900
02/12/2021,321.53,334.765,318.92,331.81,7.33,+2.26%,1503100
02/11/2021,299.41,326.49,299.41,324.48,26.87,+9.03%,2285600
02/10/2021,302.13,304.14,296,297.61,-0.7,-0.23%,547000
02/09/2021,300.29,305.45,296.52,298.31,-3.95,-1.31%,735400
02/08/2021,289.94,302.59,288.66,302.26,14.23,+4.94%,1018100
02/05/2021,296.03,298.145,286.59,288.03,-6.2,-2.11%,890400
02/04/2021,288.44,298.18,286.32,294.23,7.93,+2.77%,1401800
02/03/2021,301.6,301.6,285.54,286.3,-12.48,-4.18%,1279800
02/02/2021,296,299.62,293.6184,298.78,6.16,+2.11%,1106900
02/01/2021,286.02,294.02,282.49,292.62,12.55,+4.48%,1052500
01/29/2021,287.06,289.2,279.72,280.07,-11.03,-3.79%,1163700
01/28/2021,290.73,296.74,288.445,291.1,6.66,+2.34%,1021200
01/27/2021,297.3,298.81,283.0528,284.44,-19.11,-6.30%,1658000
01/26/2021,310,310.74,302.82,303.55,-5.35,-1.73%,832400
01/25/2021,309.4,312.33,303.3,308.9,3.89,+1.28%,955800
01/22/2021,305.3,309.355,304.47,305.01,-0.19,-0.06%,725100
01/21/2021,307.96,308.9,300.43,305.2,0.87,+0.29%,1063100
01/20/2021,316.92,317.6,302.25,304.33,-9.75,-3.10%,1019600
01/19/2021,307.84,316.8,307.84,314.08,9.95,+3.27%,1274900
01/15/2021,303.49,304.81,296,304.13,0.25,+0.08%,1606500
01/14/2021,302.82,315.87,301.91,303.88,13.78,+4.75%,2431200
01/13/2021,288.75,293.52,285.16,290.1,-0.89,-0.31%,1154500
01/12/2021,289,296.3,287,290.99,1.88,+0.65%,1323500
01/11/2021,281.35,290.85,278.01,289.11,5.93,+2.09%,1203900
01/08/2021,282.22,287.34,279.56,283.18,4.99,+1.79%,1051800
01/07/2021,268.69,279.35,268.355,278.19,12.98,+4.89%,1011800
01/06/2021,262.45,270.94,261.81,265.21,-0.58,-0.22%,850500
01/05/2021,260.19,266.3199,258.96,265.79,5.46,+2.10%,1074800
01/04/2021,262.06,270.28,257.7,260.33,1.42,+0.55%,1252000
12/31/2020,258.07,259.99,255.555,258.91,-1.24,-0.48%,728000
12/30/2020,256.64,262.37,255.2063,260.15,5.79,+2.28%,641500
12/29/2020,258.04,258.76,252.02,254.36,-3.22,-1.25%,579200
12/28/2020,260.79,261.5,257.21,257.58,-1.5,-0.58%,497300
12/24/2020,254.86,259.08,253.97,259.08,6.29,+2.49%,367200
12/23/2020,258.45,258.57,252.52,252.79,-4.8,-1.86%,676400
12/22/2020,259.94,261,256.26,257.59,-3.18,-1.22%,753300
12/21/2020,258.72,262.05,258,260.77,-1.38,-0.53%,1023100
12/18/2020,258.75,262.88,257.28,262.15,2.47,+0.95%,2220100
12/17/2020,262.88,263.35,257.71,259.68,-0.87,-0.33%,1355100
12/16/2020,261.37,261.51,257.7553,260.55,-0.46,-0.18%,699100
12/15/2020,263.99,264.79,259.59,261.01,0.88,+0.34%,774000
12/14/2020,257.47,263.87,257.47,260.13,2.5,+0.97%,1039500
12/11/2020,253.6,257.88,252.26,257.63,1.65,+0.64%,1122800
12/10/2020,255.15,259.12,253.593,255.98,-0.51,-0.20%,1009600
12/09/2020,266.61,268.89,253.84,256.49,-10.45,-3.91%,1197100
12/08/2020,267.08,268.74,264.69,266.94,0.24,+0.09%,712700
12/07/2020,265.23,267.93,262.8,266.7,3,+1.14%,693700
12/04/2020,258.15,264.17,258.085,263.7,6.31,+2.45%,748900
12/03/2020,258.65,261.85,257.045,257.39,1.07,+0.42%,518500
12/02/2020,254.78,258.52,254.27,256.32,-0.34,-0.13%,849000
12/01/2020,254.46,258.72,252.59,256.66,4.69,+1.86%,903400
11/30/2020,256.99,256.99,248.415,251.97,-2.16,-0.85%,1017700
11/27/2020,251.11,256.22,251.11,254.13,5.18,+2.08%,335500
11/25/2020,250,251.1023,247.12,248.95,-1.22,-0.49%,547200
11/24/2020,250.75,251.7,247.8001,250.17,-0.07,-0.03%,750200
11/23/2020,243.28,250.44,242.66,250.24,7.67,+3.16%,720400
11/20/2020,244.31,247.39,242.48,242.57,-1.18,-0.48%,583000
11/19/2020,236.12,244.365,236.01,243.75,3.41,+1.42%,716400
11/18/2020,243.61,244.74,239.95,240.34,-1.5,-0.62%,832300
11/17/2020,242.45,243.82,239.7,241.84,0.06,+0.02%,1401200
11/16/2020,237.64,242.57,236.37,241.78,5.68,+2.41%,882800
11/13/2020,237.15,240.92,235.51,236.1,2.84,+1.22%,892700
11/12/2020,235.13,236.125,231.31,233.26,-0.25,-0.11%,895300
11/11/2020,227.21,234.13,225.7,233.51,9.78,+4.37%,994800
11/10/2020,230,232.27,223.13,223.73,-8.59,-3.70%,1071600
11/09/2020,239.3,242.6026,231.93,232.32,0.64,+0.28%,1135000
11/06/2020,228.88,233.28,225.72,231.68,3.58,+1.57%,695900
11/05/2020,222.86,228.93,222.86,228.1,7.57,+3.43%,1276400
11/04/2020,214.31,221.78,210.585,220.53,9.65,+4.58%,1356700
11/03/2020,205.06,212.4,204.51,210.88,8.65,+4.28%,1188200
11/02/2020,199.8,203.22,198.8205,202.23,5.05,+2.56%,817800
10/30/2020,198.5,201,195.34,197.18,-4.77,-2.36%,1047200
10/29/2020,190.4,204.08,190.205,201.95,11.4,+5.98%,1351500
10/28/2020,194.52,196.24,190.48,190.55,-8.04,-4.05%,1554700
10/27/2020,200.01,200.49,197.13,198.59,-0.35,-0.18%,739100
10/26/2020,200.65,202.42,197.04,198.94,-4.23,-2.08%,942600
10/23/2020,205.15,206.49,202.195,203.17,-0.14,-0.07%,842800
10/22/2020,205.3,205.95,201.52,203.31,-2.99,-1.45%,884800
10/21/2020,205.76,208.86,205.63,206.3,0.58,+0.28%,607000
10/20/2020,208.84,209.3,205.06,205.72,-1.09,-0.53%,607200
10/19/2020,212.34,212.34,206,206.81,-1.59,-0.76%,994500
10/16/2020,214.43,214.84,207.6,208.4,-4.69,-2.20%,1225900
10/15/2020,209.39,213.86,208.111,213.09,-2.91,-1.35%,1168500
10/14/2020,220.09,223.54,215.11,216,-3.94,-1.79%,1399000
10/13/2020,215.9,221.66,214.09,219.94,5.39,+2.51%,944200
10/12/2020,213.96,215.9,212.6,214.55,3.51,+1.66%,1288900
10/09/2020,209.98,212.11,208.79,211.04,4.35,+2.10%,1200100
10/08/2020,205.49,206.95,204.47,206.69,3.79,+1.87%,686000
10/07/2020,203,205.69,201.11,202.9,3.07,+1.54%,1164800
10/06/2020,199.89,205.84,198.68,199.83,-0.12,-0.06%,1278700
10/05/2020,193.28,200,192.72,199.95,7.99,+4.16%,1242300
10/02/2020,192.09,196.32,190.8,191.96,-7.02,-3.53%,1092000
10/01/2020,197.62,200.21,195.66,198.98,5.24,+2.70%,915200
09/30/2020,192.67,196.46,191.05,193.74,0.41,+0.21%,1019200
09/29/2020,194.86,195.81,192.6,193.33,0.08,+0.04%,766700
09/28/2020,188.14,193.68,186.8,193.25,5.34,+2.84%,1348800
09/25/2020,183.71,188.62,181.58,187.91,3.37,+1.83%,906800
09/24/2020,178.08,187.56,178.08,184.54,3.75,+2.07%,1134100
09/23/2020,184.38,186.33,179.96,180.79,-2.51,-1.37%,1136500
09/22/2020,182.81,183.6225,177.54,183.3,2.2,+1.21%,837700
09/21/2020,178.36,181.22,175.612,181.1,2.14,+1.20%,1099300
09/18/2020,181.23,184.55,176.64,178.96,-1.53,-0.85%,1792800
