Time,Open,High,Low,Last,Change,%Chg,Volume
03/23/2022,304.69,307.52,302.31,302.38,-4.65,-1.51%,99500
03/22/2022,301.76,307.99,301.76,307.03,6.63,+2.21%,145600
03/21/2022,303.02,304.79,298.1,300.4,-3.05,-1.01%,83600
03/18/2022,295.99,303.8299,295.902,303.45,6.13,+2.06%,63400
03/17/2022,290.69,297.44,290.13,297.32,4.96,+1.70%,106600
03/16/2022,285.61,292.36,283.82,292.36,10.08,+3.57%,90300
03/15/2022,275.59,283.13,274.97,282.28,8.8,+3.22%,78400
03/14/2022,278.57,280.1173,271.9,273.48,-4.39,-1.58%,147100
03/11/2022,285.5,285.9,277.805,277.87,-5.35,-1.89%,72100
03/10/2022,280.28,283.98,278.93,283.22,2.42,+0.86%,108900
03/09/2022,279.69,282.4688,278.8496,280.8,8.18,+3.00%,75100
03/08/2022,271.35,280.81,269.3118,272.62,1.14,+0.42%,245200
03/07/2022,286.97,287.08,271.41,271.48,-14.57,-5.09%,781700
03/04/2022,289.26,289.89,283.21,286.05,-5.21,-1.79%,119100
03/03/2022,299.91,299.91,289.93,291.26,-6.94,-2.33%,66400
03/02/2022,293.55,299.1069,293.2,298.2,6.52,+2.24%,59000
03/01/2022,295.89,296.48,289.75,291.68,-4.72,-1.59%,74400
02/28/2022,291.96,297.53,291.77,296.4,1.52,+0.52%,86700
02/25/2022,289.48,295,285.985,294.88,6.04,+2.09%,102900
02/24/2022,272.2,289.39,270.0081,288.84,6.84,+2.43%,260800
02/23/2022,293.44,293.99,281.52,282,-8.83,-3.04%,144200
02/22/2022,296.03,298.33,287.71,290.83,-9.06,-3.02%,194700
02/18/2022,303.19,303.9,297.49,299.89,-2.23,-0.74%,93200
02/17/2022,309.19,309.66,301.765,302.12,-8.4,-2.71%,60800
02/16/2022,307.89,311.33,306.71,310.52,0.55,+0.18%,60400
02/15/2022,307.34,310.17,307.34,309.97,6.82,+2.25%,79000
02/14/2022,301.18,307,301.07,303.15,1.1,+0.36%,100200
02/11/2022,310.01,311.14,300.4248,302.05,-8.38,-2.70%,83500
02/10/2022,310.5,316.5616,308.59,310.43,-5.2,-1.65%,90900
02/09/2022,314.43,316.79,314.43,315.63,4.34,+1.39%,96000
02/08/2022,305.59,311.91,303.78,311.29,5.3,+1.73%,103100
02/07/2022,306.99,310.83,305.135,305.99,-0.39,-0.13%,93900
02/04/2022,304.54,309.5,300.88,306.38,8.29,+2.78%,102700
02/03/2022,300.61,304.77,297.49,298.09,-9.75,-3.17%,131300
02/02/2022,312.05,312.05,305.3076,307.84,-2,-0.65%,177000
02/01/2022,308.03,310.2,303.795,309.84,2.4,+0.78%,117900
01/31/2022,297.03,307.5,297.03,307.44,11.23,+3.79%,109200
01/28/2022,290.76,296.51,285.92,296.21,6.26,+2.16%,212300
01/27/2022,298.95,300,289.4,289.95,-6.14,-2.07%,204900
01/26/2022,304.42,306.46,292.755,296.09,-2.4,-0.80%,924400
01/25/2022,298.55,302.99,294.4367,298.49,-5.12,-1.69%,140000
01/24/2022,291.74,303.69,285.8358,303.61,5.38,+1.80%,305600
01/21/2022,305.23,307.195,297.97,298.23,-8.47,-2.76%,1045100
01/20/2022,314.74,318.6796,306,306.7,-6.36,-2.03%,143600
01/19/2022,319.89,320.57,312.89,313.06,-5.04,-1.58%,731300
01/18/2022,320.8,321.51,317.75,318.1,-6.88,-2.12%,215600
01/14/2022,324.68,326.13,320.376,324.98,-2.18,-0.67%,80600
01/13/2022,335.07,335.8,326.69,327.16,-6.01,-1.80%,98800
01/12/2022,334.31,335.3099,330.4,333.17,1.11,+0.33%,69800
01/11/2022,327.78,332.06,325.96,332.06,4.02,+1.23%,96400
01/10/2022,326.63,328.21,319.16,328.04,-2.56,-0.77%,161400
01/07/2022,336.83,337.2968,329.85,330.6,-5.54,-1.65%,184200
01/06/2022,336.33,338.46,331.11,336.14,-0.66,-0.20%,128100
01/05/2022,346.2,346.57,336.65,336.8,-9.9,-2.86%,93700
01/04/2022,349.1,350.795,345.04,346.7,-1.53,-0.44%,113800
01/03/2022,345.87,348.41,344.305,348.23,7.57,+2.22%,138500
12/31/2021,341.9,342.94,340.615,340.66,-0.81,-0.24%,72800
12/30/2021,341.75,344.46,341.26,341.47,-1.4,-0.41%,65000
12/29/2021,341.91,342.94,340.54,342.87,1.57,+0.46%,112200
12/28/2021,341.97,343.1789,341.054,341.3,0.11,+0.03%,94400
12/27/2021,338.7,341.909,338.7,341.19,3.1,+0.92%,95400
12/23/2021,334.64,338.845,334.25,338.09,4.25,+1.27%,55600
12/22/2021,329.06,334.16,329,333.84,5.05,+1.54%,87200
12/21/2021,323.92,328.79,322.04,328.79,8.84,+2.76%,83500
12/20/2021,320.51,320.68,316.84,319.95,-6.15,-1.89%,218200
12/17/2021,324.9,328.99,321.885,326.1,-0.89,-0.27%,110100
12/16/2021,336.45,336.45,326.395,326.99,-8.13,-2.43%,111800
12/15/2021,330.08,335.49,325.28,335.12,3.95,+1.19%,104300
12/14/2021,329.92,332.305,328.03,331.17,-1.9,-0.57%,142000
12/13/2021,340.28,340.28,332.185,333.07,-8.24,-2.41%,159300
12/10/2021,342,342.205,337.7128,341.31,1.17,+0.34%,130900
12/09/2021,344.76,345.626,340.14,340.14,-6.19,-1.79%,62900
12/08/2021,345.61,346.67,343.945,346.33,1.23,+0.36%,70100
12/07/2021,343.13,346.6116,342.82,345.1,7.55,+2.24%,104400
12/06/2021,334.62,340.44,330.3201,337.55,4.35,+1.31%,100200
12/03/2021,341.04,341.7,329.65,333.2,-6.95,-2.04%,300200
12/02/2021,336.25,340.81,334.59,340.15,5.64,+1.69%,131000
12/01/2021,345.04,348.2971,334.41,334.51,-7.08,-2.07%,327100
11/30/2021,345.33,346.92,339.18,341.59,-5.08,-1.47%,151700
11/29/2021,346.47,349.44,345.567,346.67,3.49,+1.02%,78800
11/26/2021,345.84,346.8113,341.421,343.18,-8.76,-2.49%,77200
11/24/2021,348.2,352.81,346.4753,351.94,0.08,+0.02%,62800
11/23/2021,354.15,355.6001,347.6008,351.86,-2.27,-0.64%,121500
11/22/2021,357.73,360.54,352.55,354.13,-1.5,-0.42%,834100
11/19/2021,355.34,357.4199,354.77,355.63,0.22,+0.06%,1055500
11/18/2021,353.81,355.86,351.53,355.41,4.05,+1.15%,111100
11/17/2021,351.75,353.49,350.66,351.36,0.51,+0.15%,195200
11/16/2021,346.2,351.7,346.05,350.85,4.72,+1.36%,95500
11/15/2021,346.68,347.42,344.6898,346.13,0.28,+0.08%,65600
11/12/2021,344.68,346.12,342.9695,345.85,1.85,+0.54%,68700
11/11/2021,348.14,348.2,344,344,-0.86,-0.25%,111900
11/10/2021,345.47,350.2058,342.055,344.86,-3.19,-0.92%,78300
11/09/2021,352.65,353.455,346.2001,348.05,-3.32,-0.94%,75200
11/08/2021,353.21,355.235,351.28,351.37,-4.13,-1.16%,143400
11/05/2021,354.99,357.8089,354.99,355.5,2.75,+0.78%,94600
11/04/2021,350.17,354.22,349.9801,352.75,4.1,+1.18%,151600
11/03/2021,342.31,348.89,342.31,348.65,6.44,+1.88%,81400
11/02/2021,342.32,343.425,340.41,342.21,-2.05,-0.60%,99900
11/01/2021,340.97,344.44,339.845,344.26,5.45,+1.61%,134800
10/29/2021,334.43,338.81,333.6,338.81,0.37,+0.11%,82500
10/28/2021,336.32,339.3656,335.775,338.44,4.67,+1.40%,55100
10/27/2021,335.72,336.95,333.77,333.77,-0.27,-0.08%,50500
10/26/2021,336.01,340,333.15,334.04,-0.36,-0.11%,87500
10/25/2021,330.55,335.61,329.555,334.4,5.98,+1.82%,71800
10/22/2021,330.13,330.25,327.47,328.42,-1.99,-0.60%,40100
10/21/2021,325.83,330.49,325.83,330.41,4.76,+1.46%,109200
10/20/2021,326.54,327.67,325.39,325.65,-0.42,-0.13%,111700
10/19/2021,327.98,328.09,325.88,326.07,-0.99,-0.30%,100000
10/18/2021,322.47,327.28,322.47,327.06,3.93,+1.22%,146800
10/15/2021,321.11,323.71,320.94,323.13,4.27,+1.34%,124500
10/14/2021,317.68,319.58,317.225,318.86,3.47,+1.10%,81400
10/13/2021,315.12,316,313.07,315.39,1.62,+0.52%,54000
10/12/2021,313.77,314.98,313.0086,313.77,2.05,+0.66%,41600
10/11/2021,313.68,315.525,311.72,311.72,-1.87,-0.60%,34500
10/08/2021,316.17,316.17,313.59,313.59,-1.76,-0.56%,40300
10/07/2021,313.41,316.8879,313.41,315.35,4.66,+1.50%,39500
10/06/2021,307.83,310.94,306.66,310.69,0.56,+0.18%,66400
10/05/2021,310.07,313.1599,309.47,310.13,0.93,+0.30%,82500
10/04/2021,312.36,313.18,308.13,309.2,-3.13,-1.00%,123600
10/01/2021,311.34,313.5415,308,312.33,2.36,+0.76%,72900
09/30/2021,315.44,315.53,309.55,309.97,-5.56,-1.76%,119900
09/29/2021,317.11,318.84,315,315.53,-1.61,-0.51%,51300
09/28/2021,321.26,321.5668,316.1628,317.14,-6.55,-2.02%,88800
09/27/2021,320.99,324.54,320.99,323.69,1.37,+0.43%,64500
09/24/2021,319.33,322.58,318.71,322.32,0.76,+0.24%,77900
09/23/2021,319.83,323.04,319.83,321.56,3.32,+1.04%,50100
09/22/2021,315.73,319.445,315.125,318.24,4.46,+1.42%,67800
09/21/2021,314.97,316.3738,312.67,313.78,0.15,+0.05%,55300
09/20/2021,314.24,316.08,309.505,313.63,-6.81,-2.13%,130400
09/17/2021,322.09,323,319.9214,320.44,-1.28,-0.40%,47300
09/16/2021,319.16,322.505,319.16,321.72,1.67,+0.52%,39900
09/15/2021,317.18,320.475,315.06,320.05,2.38,+0.75%,51600
09/14/2021,320,320,316.7,317.67,-1.3,-0.41%,42800
09/13/2021,320.09,320.09,315.86,318.97,0.67,+0.21%,53000
09/10/2021,322.15,322.395,318.3,318.3,-1.91,-0.60%,47000
09/09/2021,320.67,322.75,320.21,320.21,0.11,+0.03%,39600
09/08/2021,320.43,321,317.75,320.1,-0.49,-0.15%,70000
09/07/2021,320.46,321.8849,320.455,320.59,0.13,+0.04%,47200
09/03/2021,319.92,320.46,318.56,320.46,-0.2,-0.06%,68300
09/02/2021,322.24,322.829,320.35,320.66,-0.82,-0.26%,60000
09/01/2021,322.06,323.0292,321.22,321.48,0.54,+0.17%,50600
08/31/2021,321.05,321.1588,319.435,320.94,0.35,+0.11%,34700
08/30/2021,319.65,321.9024,319.1433,320.59,1.56,+0.49%,60900
08/27/2021,316.64,319.47,316.23,319.03,3.12,+0.99%,50200
08/26/2021,318,318,315.19,315.91,-3.16,-0.99%,63100
08/25/2021,317.89,319.45,317.8531,319.07,1.33,+0.42%,47700
