Time,Open,High,Low,Last,Change,%Chg,Volume
02/20/2019,49.38,49.76,48.65,48.95,-0.43,-0.87%,3681200
02/19/2019,48.87,49.84,48.52,49.38,0.48,+0.98%,3157500
02/15/2019,48.62,49.21,48.44,48.9,0.66,+1.37%,3598100
02/14/2019,47.74,48.37,47.22,48.24,0.07,+0.15%,3371200
02/13/2019,48.7,48.97,47.82,48.17,-0.44,-0.91%,4625100
02/12/2019,46.26,48.8,46.26,48.61,2.62,+5.70%,4939400
02/11/2019,46.06,46.07,45.56,45.99,-0.04,-0.09%,1855500
02/08/2019,45.83,46.14,45.465,46.03,-0.16,-0.35%,2049700
02/07/2019,45.9,46.67,45.48,46.19,0.11,+0.24%,2626100
02/06/2019,46.72,46.92,45.935,46.08,-0.83,-1.77%,2157100
02/05/2019,46.65,47.03,46.3,46.91,0.23,+0.49%,3043200
02/04/2019,46.8,47.23,46.1,46.68,-0.47,-1.00%,2045500
02/01/2019,47.32,48.47,47.02,47.15,-0.27,-0.57%,3369800
01/31/2019,46.5,47.96,45.94,47.42,1.02,+2.20%,5238200
01/30/2019,46.23,46.41,44.88,46.4,0.45,+0.98%,4563000
01/29/2019,44.16,46.09,43.26,45.95,1.43,+3.21%,5034400
01/28/2019,44.33,45.37,44.12,44.52,-0.04,-0.09%,3051900
01/25/2019,45.32,46.43,44.01,44.56,-0.31,-0.69%,4710900
01/24/2019,43.76,44.97,43.49,44.87,1.21,+2.77%,3706900
01/23/2019,43.66,44.41,43.215,43.66,0.15,+0.34%,2849900
01/22/2019,43.7,44.26,43.205,43.51,-0.59,-1.34%,3069800
01/18/2019,45.09,45.22,44.05,44.1,-0.68,-1.52%,3588200
01/17/2019,44.81,45.33,44.38,44.78,-0.58,-1.28%,3512700
01/16/2019,45.89,46.25,45.155,45.36,-0.52,-1.13%,3418600
01/15/2019,45.04,46.25,45.04,45.88,0.68,+1.50%,2940900
01/14/2019,46,46.385,45.12,45.2,-1.21,-2.61%,3667200
01/11/2019,45.17,47.21,45.01,46.41,1.24,+2.75%,5395000
01/10/2019,46.01,46.15,44.75,45.17,-1.12,-2.42%,5567600
01/09/2019,43.9,47.18,42.66,46.29,3.4,+7.93%,13891600
01/08/2019,42.74,43.15,41.84,42.89,0.51,+1.20%,6697600
01/07/2019,41.65,43.15,41.17,42.38,1.17,+2.84%,6124800
01/04/2019,40.08,41.32,39.96,41.21,1.66,+4.20%,4535000
01/03/2019,39.71,40.3,39.21,39.55,-0.41,-1.03%,2736000
01/02/2019,38.56,40.36,38.43,39.96,0.81,+2.07%,5027100
"Downloaded from Barchart.com as of 01-01-2024 01:50pm CST"
